Transaction_ID,Investor_ID,Date,Fund_ID,Fund_Name,SIP_Amount,NAV,Units_Allocated
TXN000288,INV0024,2025-12-01,F002,Parag Parikh Flexi Cap Fund,15000,120.68,124.2957
TXN000289,INV0025,2025-01-01,F004,UTI Nifty 50 Index Fund,7500,174.14,43.0688
TXN000290,INV0025,2025-02-01,F004,UTI Nifty 50 Index Fund,7500,47.47,157.9945
TXN000291,INV0025,2025-03-01,F004,UTI Nifty 50 Index Fund,7500,128.4,58.4112
TXN000292,INV0025,2025-04-01,F004,UTI Nifty 50 Index Fund,7500,167.69,44.7254
TXN000293,INV0025,2025-05-01,F004,UTI Nifty 50 Index Fund,7500,122.69,61.1297
TXN000294,INV0025,2025-06-01,F004,UTI Nifty 50 Index Fund,7500,62.77,119.4838
TXN000295,INV0025,2025-07-01,F004,UTI Nifty 50 Index Fund,7500,70.96,105.6933
TXN000296,INV0025,2025-08-01,F004,UTI Nifty 50 Index Fund,7500,143.26,52.3524
TXN000297,INV0025,2025-09-01,F004,UTI Nifty 50 Index Fund,7500,78.92,95.0329
TXN000298,INV0025,2025-10-01,F004,UTI Nifty 50 Index Fund,7500,127.64,58.759
TXN000299,INV0025,2025-11-01,F004,UTI Nifty 50 Index Fund,7500,51.8,144.7876
TXN000300,INV0025,2025-12-01,F004,UTI Nifty 50 Index Fund,7500,58.42,128.3807
TXN000301,INV0026,2025-01-01,F001,SBI Bluechip Fund,1000,46.56,21.4777
TXN000302,INV0026,2025-02-01,F001,SBI Bluechip Fund,1000,73.2,13.6612
TXN000303,INV0026,2025-03-01,F001,SBI Bluechip Fund,1000,161.68,6.1851
TXN000304,INV0026,2025-04-01,F001,SBI Bluechip Fund,1000,112.39,8.8976
TXN000305,INV0026,2025-05-01,F001,SBI Bluechip Fund,1000,175.58,5.6954
TXN000306,INV0026,2025-06-01,F001,SBI Bluechip Fund,1000,172.7,5.7904
TXN000307,INV0026,2025-07-01,F001,SBI Bluechip Fund,1000,69.43,14.403
TXN000308,INV0026,2025-08-01,F001,SBI Bluechip Fund,1000,118.52,8.4374
TXN000309,INV0026,2025-09-01,F001,SBI Bluechip Fund,1000,72.99,13.7005
TXN000310,INV0026,2025-10-01,F001,SBI Bluechip Fund,1000,65.82,15.193
TXN000311,INV0026,2025-11-01,F001,SBI Bluechip Fund,1000,110.97,9.0114
TXN000312,INV0026,2025-12-01,F001,SBI Bluechip Fund,1000,46.65,21.4362
TXN000313,INV0027,2025-01-01,F002,Parag Parikh Flexi Cap Fund,3000,128.86,23.2811
TXN000314,INV0027,2025-02-01,F002,Parag Parikh Flexi Cap Fund,3000,62.84,47.7403
TXN000315,INV0027,2025-03-01,F002,Parag Parikh Flexi Cap Fund,3000,66.1,45.3858
TXN000316,INV0027,2025-04-01,F002,Parag Parikh Flexi Cap Fund,3000,166.29,18.0408
TXN000317,INV0027,2025-05-01,F002,Parag Parikh Flexi Cap Fund,3000,148.15,20.2497
TXN000318,INV0027,2025-06-01,F002,Parag Parikh Flexi Cap Fund,3000,94.5,31.746
TXN000319,INV0027,2025-07-01,F002,Parag Parikh Flexi Cap Fund,3000,161.35,18.5931
TXN000320,INV0027,2025-08-01,F002,Parag Parikh Flexi Cap Fund,3000,107.93,27.7958
TXN000321,INV0027,2025-09-01,F002,Parag Parikh Flexi Cap Fund,3000,58.98,50.8647
TXN000322,INV0027,2025-10-01,F002,Parag Parikh Flexi Cap Fund,3000,98.72,30.389
TXN000323,INV0027,2025-11-01,F002,Parag Parikh Flexi Cap Fund,3000,179.01,16.7588
TXN000324,INV0027,2025-12-01,F002,Parag Parikh Flexi Cap Fund,3000,110.3,27.1985
TXN000325,INV0028,2025-01-01,F003,Nippon India Small Cap Fund,7500,153.16,48.9684
TXN000326,INV0028,2025-02-01,F003,Nippon India Small Cap Fund,7500,117.45,63.857
TXN000327,INV0028,2025-03-01,F003,Nippon India Small Cap Fund,7500,141.4,53.041
TXN000328,INV0028,2025-04-01,F003,Nippon India Small Cap Fund,7500,136.25,55.0459
TXN000329,INV0028,2025-05-01,F003,Nippon India Small Cap Fund,7500,159.67,46.9719
TXN000330,INV0028,2025-06-01,F003,Nippon India Small Cap Fund,7500,123.1,60.9261
TXN000331,INV0028,2025-07-01,F003,Nippon India Small Cap Fund,7500,56.71,132.2518
TXN000332,INV0028,2025-08-01,F003,Nippon India Small Cap Fund,7500,53.75,139.5349
TXN000333,INV0028,2025-09-01,F003,Nippon India Small Cap Fund,7500,46.7,160.5996
TXN000334,INV0028,2025-10-01,F003,Nippon India Small Cap Fund,7500,120.83,62.0707
TXN000335,INV0028,2025-11-01,F003,Nippon India Small Cap Fund,7500,163.95,45.7457
TXN000336,INV0028,2025-12-01,F003,Nippon India Small Cap Fund,7500,61.56,121.8324
TXN000337,INV0029,2025-01-01,F004,UTI Nifty 50 Index Fund,2000,118.69,16.8506
TXN000338,INV0029,2025-02-01,F004,UTI Nifty 50 Index Fund,2000,149.7,13.3601
TXN000339,INV0029,2025-03-01,F004,UTI Nifty 50 Index Fund,2000,138.94,14.3947
TXN000340,INV0029,2025-04-01,F004,UTI Nifty 50 Index Fund,2000,41.78,47.8698
TXN000341,INV0029,2025-05-01,F004,UTI Nifty 50 Index Fund,2000,176.3,11.3443
TXN000342,INV0029,2025-06-01,F004,UTI Nifty 50 Index Fund,2000,68.53,29.1843
TXN000343,INV0029,2025-07-01,F004,UTI Nifty 50 Index Fund,2000,97.25,20.5656
TXN000344,INV0029,2025-08-01,F004,UTI Nifty 50 Index Fund,2000,169.98,11.7661
TXN000345,INV0029,2025-09-01,F004,UTI Nifty 50 Index Fund,2000,98.18,20.3707
TXN000346,INV0029,2025-10-01,F004,UTI Nifty 50 Index Fund,2000,176.58,11.3263
TXN000347,INV0029,2025-11-01,F004,UTI Nifty 50 Index Fund,2000,159.88,12.5094
TXN000348,INV0029,2025-12-01,F004,UTI Nifty 50 Index Fund,2000,170.41,11.7364
TXN000349,INV0030,2025-01-01,F003,Nippon India Small Cap Fund,10000,95.78,104.4059
TXN000350,INV0030,2025-02-01,F003,Nippon India Small Cap Fund,10000,108.22,92.4044
TXN000351,INV0030,2025-03-01,F003,Nippon India Small Cap Fund,10000,54.74,182.6818
TXN000352,INV0030,2025-04-01,F003,Nippon India Small Cap Fund,10000,122.72,81.4863
TXN000353,INV0030,2025-05-01,F003,Nippon India Small Cap Fund,10000,122.09,81.9068
TXN000354,INV0030,2025-06-01,F003,Nippon India Small Cap Fund,10000,141.29,70.7764
TXN000355,INV0030,2025-07-01,F003,Nippon India Small Cap Fund,10000,57.16,174.9475
TXN000356,INV0030,2025-08-01,F003,Nippon India Small Cap Fund,10000,136.65,73.1797
TXN000357,INV0030,2025-09-01,F003,Nippon India Small Cap Fund,10000,138.02,72.4533
TXN000358,INV0030,2025-10-01,F003,Nippon India Small Cap Fund,10000,68.12,146.7998
TXN000359,INV0030,2025-11-01,F003,Nippon India Small Cap Fund,10000,109.92,90.9753
TXN000360,INV0030,2025-12-01,F003,Nippon India Small Cap Fund,10000,110.76,90.2853
TXN000361,INV0031,2025-01-01,F005,HDFC Mid-Cap Opportunities,15000,149.13,100.5834
TXN000362,INV0031,2025-02-01,F005,HDFC Mid-Cap Opportunities,15000,111.27,134.8072
TXN000363,INV0031,2025-03-01,F005,HDFC Mid-Cap Opportunities,15000,84.12,178.3167
TXN000364,INV0031,2025-04-01,F005,HDFC Mid-Cap Opportunities,15000,74.31,201.8571
TXN000365,INV0031,2025-05-01,F005,HDFC Mid-Cap Opportunities,15000,62.52,239.9232
TXN000366,INV0031,2025-06-01,F005,HDFC Mid-Cap Opportunities,15000,42.95,349.2433
TXN000367,INV0031,2025-07-01,F005,HDFC Mid-Cap Opportunities,15000,42.76,350.7951
TXN000368,INV0031,2025-08-01,F005,HDFC Mid-Cap Opportunities,15000,93.4,160.5996
TXN000369,INV0031,2025-09-01,F005,HDFC Mid-Cap Opportunities,15000,75.94,197.5244
TXN000370,INV0031,2025-10-01,F005,HDFC Mid-Cap Opportunities,15000,113.18,132.5322
TXN000371,INV0031,2025-11-01,F005,HDFC Mid-Cap Opportunities,15000,146.83,102.159
TXN000372,INV0031,2025-12-01,F005,HDFC Mid-Cap Opportunities,15000,129.24,116.0631
TXN000373,INV0032,2025-01-01,F004,UTI Nifty 50 Index Fund,3000,87.93,34.118
TXN000374,INV0032,2025-02-01,F004,UTI Nifty 50 Index Fund,3000,157.59,19.0367
TXN000375,INV0032,2025-03-01,F004,UTI Nifty 50 Index Fund,3000,48.36,62.0347
TXN000376,INV0032,2025-04-01,F004,UTI Nifty 50 Index Fund,3000,179.18,16.7429
TXN000377,INV0032,2025-05-01,F004,UTI Nifty 50 Index Fund,3000,75.26,39.8618
TXN000378,INV0032,2025-06-01,F004,UTI Nifty 50 Index Fund,3000,143.84,20.8565
TXN000379,INV0032,2025-07-01,F004,UTI Nifty 50 Index Fund,3000,94.18,31.8539
TXN000380,INV0032,2025-08-01,F004,UTI Nifty 50 Index Fund,3000,105.72,28.3768
TXN000381,INV0032,2025-09-01,F004,UTI Nifty 50 Index Fund,3000,147.47,20.3431
TXN000382,INV0032,2025-10-01,F004,UTI Nifty 50 Index Fund,3000,178.57,16.8001
TXN000383,INV0032,2025-11-01,F004,UTI Nifty 50 Index Fund,3000,70.81,42.3669
TXN000384,INV0032,2025-12-01,F004,UTI Nifty 50 Index Fund,3000,128.97,23.2612
TXN000385,INV0033,2025-01-01,F003,Nippon India Small Cap Fund,10000,115.5,86.5801
TXN000386,INV0033,2025-02-01,F003,Nippon India Small Cap Fund,10000,160.4,62.3441
TXN000387,INV0033,2025-03-01,F003,Nippon India Small Cap Fund,10000,64.05,156.128
TXN000388,INV0033,2025-04-01,F003,Nippon India Small Cap Fund,10000,64.66,154.6551
TXN000389,INV0033,2025-05-01,F003,Nippon India Small Cap Fund,10000,65.6,152.439
TXN000390,INV0033,2025-06-01,F003,Nippon India Small Cap Fund,10000,159.81,62.5743
TXN000391,INV0033,2025-07-01,F003,Nippon India Small Cap Fund,10000,63.33,157.903
TXN000392,INV0033,2025-08-01,F003,Nippon India Small Cap Fund,10000,144.34,69.2809
TXN000393,INV0033,2025-09-01,F003,Nippon India Small Cap Fund,10000,72.66,137.6273
TXN000394,INV0033,2025-10-01,F003,Nippon India Small Cap Fund,10000,112.16,89.1583
TXN000395,INV0033,2025-11-01,F003,Nippon India Small Cap Fund,10000,89.06,112.2839
TXN000396,INV0033,2025-12-01,F003,Nippon India Small Cap Fund,10000,82.47,121.2562
TXN000397,INV0034,2025-01-01,F004,UTI Nifty 50 Index Fund,7500,115.38,65.0026
TXN000398,INV0034,2025-02-01,F004,UTI Nifty 50 Index Fund,7500,96.31,77.8735
TXN000399,INV0034,2025-03-01,F004,UTI Nifty 50 Index Fund,7500,104.66,71.6606
TXN000400,INV0034,2025-04-01,F004,UTI Nifty 50 Index Fund,7500,64.98,115.4201
TXN000401,INV0034,2025-05-01,F004,UTI Nifty 50 Index Fund,7500,138.61,54.1087
TXN000402,INV0034,2025-06-01,F004,UTI Nifty 50 Index Fund,7500,160.28,46.7931
TXN000403,INV0034,2025-07-01,F004,UTI Nifty 50 Index Fund,7500,150.74,49.7545
TXN000404,INV0034,2025-08-01,F004,UTI Nifty 50 Index Fund,7500,163.17,45.9643
TXN000405,INV0034,2025-09-01,F004,UTI Nifty 50 Index Fund,7500,40.37,185.7815
TXN000406,INV0034,2025-10-01,F004,UTI Nifty 50 Index Fund,7500,60.21,124.564
TXN000407,INV0034,2025-11-01,F004,UTI Nifty 50 Index Fund,7500,70.27,106.7312
TXN000408,INV0034,2025-12-01,F004,UTI Nifty 50 Index Fund,7500,90.8,82.5991
TXN000409,INV0035,2025-01-01,F003,Nippon India Small Cap Fund,1000,49.74,20.1045
TXN000410,INV0035,2025-02-01,F003,Nippon India Small Cap Fund,1000,140.71,7.1068
TXN000411,INV0035,2025-03-01,F003,Nippon India Small Cap Fund,1000,154.5,6.4725
TXN000412,INV0035,2025-04-01,F003,Nippon India Small Cap Fund,1000,155.71,6.4222
TXN000413,INV0035,2025-05-01,F003,Nippon India Small Cap Fund,1000,104.83,9.5393
TXN000414,INV0035,2025-06-01,F003,Nippon India Small Cap Fund,1000,169.95,5.8841
TXN000415,INV0035,2025-07-01,F003,Nippon India Small Cap Fund,1000,76.07,13.1458
TXN000416,INV0035,2025-08-01,F003,Nippon India Small Cap Fund,1000,165.54,6.0408
TXN000417,INV0035,2025-09-01,F003,Nippon India Small Cap Fund,1000,105.51,9.4778
TXN000418,INV0035,2025-10-01,F003,Nippon India Small Cap Fund,1000,124.89,8.007
TXN000419,INV0035,2025-11-01,F003,Nippon India Small Cap Fund,1000,92.48,10.8131
TXN000420,INV0035,2025-12-01,F003,Nippon India Small Cap Fund,1000,74.71,13.3851
TXN000421,INV0036,2025-01-01,F005,HDFC Mid-Cap Opportunities,10000,53.9,185.5288
TXN000422,INV0036,2025-02-01,F005,HDFC Mid-Cap Opportunities,10000,81.3,123.0012
TXN000423,INV0036,2025-03-01,F005,HDFC Mid-Cap Opportunities,10000,160.41,62.3403
TXN000424,INV0036,2025-04-01,F005,HDFC Mid-Cap Opportunities,10000,100.36,99.6413
TXN000425,INV0036,2025-05-01,F005,HDFC Mid-Cap Opportunities,10000,121.12,82.5627
TXN000426,INV0036,2025-06-01,F005,HDFC Mid-Cap Opportunities,10000,43.73,228.676
TXN000427,INV0036,2025-07-01,F005,HDFC Mid-Cap Opportunities,10000,48.63,205.6344
TXN000428,INV0036,2025-08-01,F005,HDFC Mid-Cap Opportunities,10000,108.02,92.5754
TXN000429,INV0036,2025-09-01,F005,HDFC Mid-Cap Opportunities,10000,118.34,84.5023
TXN000430,INV0036,2025-10-01,F005,HDFC Mid-Cap Opportunities,10000,77.95,128.2874
TXN000431,INV0036,2025-11-01,F005,HDFC Mid-Cap Opportunities,10000,140.67,71.0884
TXN000432,INV0036,2025-12-01,F005,HDFC Mid-Cap Opportunities,10000,166.75,59.97
TXN000433,INV0037,2025-01-01,F002,Parag Parikh Flexi Cap Fund,15000,167.4,89.6057
TXN000434,INV0037,2025-02-01,F002,Parag Parikh Flexi Cap Fund,15000,114.46,131.0501
TXN000435,INV0037,2025-03-01,F002,Parag Parikh Flexi Cap Fund,15000,113.87,131.7292
TXN000436,INV0037,2025-04-01,F002,Parag Parikh Flexi Cap Fund,15000,141.97,105.6561
TXN000437,INV0037,2025-05-01,F002,Parag Parikh Flexi Cap Fund,15000,160.87,93.243
TXN000438,INV0037,2025-06-01,F002,Parag Parikh Flexi Cap Fund,15000,166.14,90.2853
TXN000439,INV0037,2025-07-01,F002,Parag Parikh Flexi Cap Fund,15000,133.35,112.4859
TXN000440,INV0037,2025-08-01,F002,Parag Parikh Flexi Cap Fund,15000,150.3,99.8004
TXN000441,INV0037,2025-09-01,F002,Parag Parikh Flexi Cap Fund,15000,101.3,148.075
TXN000442,INV0037,2025-10-01,F002,Parag Parikh Flexi Cap Fund,15000,68.97,217.4859
TXN000443,INV0037,2025-11-01,F002,Parag Parikh Flexi Cap Fund,15000,131.85,113.7656
TXN000444,INV0037,2025-12-01,F002,Parag Parikh Flexi Cap Fund,15000,145.36,103.1921
TXN000445,INV0038,2025-01-01,F002,Parag Parikh Flexi Cap Fund,15000,78.99,189.8975
TXN000446,INV0038,2025-02-01,F002,Parag Parikh Flexi Cap Fund,15000,106.05,141.4427
TXN000447,INV0038,2025-03-01,F002,Parag Parikh Flexi Cap Fund,15000,155.15,96.6806
TXN000448,INV0038,2025-04-01,F002,Parag Parikh Flexi Cap Fund,15000,80.03,187.4297
TXN000449,INV0038,2025-05-01,F002,Parag Parikh Flexi Cap Fund,15000,178.82,83.8832
TXN000450,INV0038,2025-06-01,F002,Parag Parikh Flexi Cap Fund,15000,156.56,95.8099
TXN000451,INV0038,2025-07-01,F002,Parag Parikh Flexi Cap Fund,15000,173.35,86.5301
TXN000452,INV0038,2025-08-01,F002,Parag Parikh Flexi Cap Fund,15000,59.49,252.1432
TXN000453,INV0038,2025-09-01,F002,Parag Parikh Flexi Cap Fund,15000,169.37,88.5635
TXN000454,INV0038,2025-10-01,F002,Parag Parikh Flexi Cap Fund,15000,138.22,108.5226
TXN000455,INV0038,2025-11-01,F002,Parag Parikh Flexi Cap Fund,15000,84.45,177.6199
TXN000456,INV0038,2025-12-01,F002,Parag Parikh Flexi Cap Fund,15000,134.28,111.7069
TXN000457,INV0039,2025-01-01,F003,Nippon India Small Cap Fund,3000,171.79,17.4632
TXN000458,INV0039,2025-02-01,F003,Nippon India Small Cap Fund,3000,165.2,18.1598
TXN000459,INV0039,2025-03-01,F003,Nippon India Small Cap Fund,3000,166.2,18.0505
TXN000460,INV0039,2025-04-01,F003,Nippon India Small Cap Fund,3000,105.96,28.3126
TXN000461,INV0039,2025-05-01,F003,Nippon India Small Cap Fund,3000,173.76,17.2652
TXN000462,INV0039,2025-06-01,F003,Nippon India Small Cap Fund,3000,134.53,22.2999
TXN000463,INV0039,2025-07-01,F003,Nippon India Small Cap Fund,3000,115.01,26.0847
TXN000464,INV0039,2025-08-01,F003,Nippon India Small Cap Fund,3000,66.92,44.8296
TXN000465,INV0039,2025-09-01,F003,Nippon India Small Cap Fund,3000,76.58,39.1747
TXN000466,INV0039,2025-10-01,F003,Nippon India Small Cap Fund,3000,166.79,17.9867
TXN000467,INV0039,2025-11-01,F003,Nippon India Small Cap Fund,3000,138.44,21.67
TXN000468,INV0039,2025-12-01,F003,Nippon India Small Cap Fund,3000,144.4,20.7756
TXN000469,INV0040,2025-01-01,F002,Parag Parikh Flexi Cap Fund,7500,122.27,61.3397
TXN000470,INV0040,2025-02-01,F002,Parag Parikh Flexi Cap Fund,7500,90.91,82.4992
TXN000471,INV0040,2025-03-01,F002,Parag Parikh Flexi Cap Fund,7500,115.19,65.1098
TXN000472,INV0040,2025-04-01,F002,Parag Parikh Flexi Cap Fund,7500,96.57,77.6639
TXN000473,INV0040,2025-05-01,F002,Parag Parikh Flexi Cap Fund,7500,126.15,59.453
TXN000474,INV0040,2025-06-01,F002,Parag Parikh Flexi Cap Fund,7500,41.99,178.614
TXN000475,INV0040,2025-07-01,F002,Parag Parikh Flexi Cap Fund,7500,85.63,87.5861
TXN000476,INV0040,2025-08-01,F002,Parag Parikh Flexi Cap Fund,7500,143.78,52.163
TXN000477,INV0040,2025-09-01,F002,Parag Parikh Flexi Cap Fund,7500,72.53,103.4055
TXN000478,INV0040,2025-10-01,F002,Parag Parikh Flexi Cap Fund,7500,137.96,54.3636
TXN000479,INV0040,2025-11-01,F002,Parag Parikh Flexi Cap Fund,7500,138.31,54.226
TXN000480,INV0040,2025-12-01,F002,Parag Parikh Flexi Cap Fund,7500,131.57,57.0039
TXN000481,INV0041,2025-01-01,F002,Parag Parikh Flexi Cap Fund,15000,78.62,190.7911
TXN000482,INV0041,2025-02-01,F002,Parag Parikh Flexi Cap Fund,15000,161.15,93.081
TXN000483,INV0041,2025-03-01,F002,Parag Parikh Flexi Cap Fund,15000,50.28,298.3294
TXN000484,INV0041,2025-04-01,F002,Parag Parikh Flexi Cap Fund,15000,128.78,116.4777
TXN000485,INV0041,2025-05-01,F002,Parag Parikh Flexi Cap Fund,15000,165.47,90.6509
TXN000486,INV0041,2025-06-01,F002,Parag Parikh Flexi Cap Fund,15000,70.73,212.0741
TXN000487,INV0041,2025-07-01,F002,Parag Parikh Flexi Cap Fund,15000,142.12,105.5446
TXN000488,INV0041,2025-08-01,F002,Parag Parikh Flexi Cap Fund,15000,60.39,248.3855
TXN000489,INV0041,2025-09-01,F002,Parag Parikh Flexi Cap Fund,15000,179.4,83.612
TXN000490,INV0041,2025-10-01,F002,Parag Parikh Flexi Cap Fund,15000,113.08,132.6495
TXN000491,INV0041,2025-11-01,F002,Parag Parikh Flexi Cap Fund,15000,127.56,117.5917
TXN000492,INV0041,2025-12-01,F002,Parag Parikh Flexi Cap Fund,15000,144.71,103.6556
TXN000493,INV0042,2025-01-01,F004,UTI Nifty 50 Index Fund,20000,82.16,243.4275
TXN000494,INV0042,2025-02-01,F004,UTI Nifty 50 Index Fund,20000,87.94,227.4278
TXN000495,INV0042,2025-03-01,F004,UTI Nifty 50 Index Fund,20000,41.59,480.8848
TXN000496,INV0042,2025-04-01,F004,UTI Nifty 50 Index Fund,20000,71.43,279.9944
TXN000497,INV0042,2025-05-01,F004,UTI Nifty 50 Index Fund,20000,156.51,127.7874
TXN000498,INV0042,2025-06-01,F004,UTI Nifty 50 Index Fund,20000,46.21,432.8068
TXN000499,INV0042,2025-07-01,F004,UTI Nifty 50 Index Fund,20000,122.93,162.6942
TXN000500,INV0042,2025-08-01,F004,UTI Nifty 50 Index Fund,20000,49.17,406.7521
TXN000501,INV0042,2025-09-01,F004,UTI Nifty 50 Index Fund,20000,45.33,441.2089
TXN000502,INV0042,2025-10-01,F004,UTI Nifty 50 Index Fund,20000,56.01,357.0791
TXN000503,INV0042,2025-11-01,F004,UTI Nifty 50 Index Fund,20000,119.85,166.8753
TXN000504,INV0042,2025-12-01,F004,UTI Nifty 50 Index Fund,20000,145.08,137.855
TXN000505,INV0043,2025-01-01,F004,UTI Nifty 50 Index Fund,3000,103.47,28.9939
TXN000506,INV0043,2025-02-01,F004,UTI Nifty 50 Index Fund,3000,147.79,20.2991
TXN000507,INV0043,2025-03-01,F004,UTI Nifty 50 Index Fund,3000,133.74,22.4316
TXN000508,INV0043,2025-04-01,F004,UTI Nifty 50 Index Fund,3000,151.69,19.7772
TXN000509,INV0043,2025-05-01,F004,UTI Nifty 50 Index Fund,3000,120.57,24.8818
TXN000510,INV0043,2025-06-01,F004,UTI Nifty 50 Index Fund,3000,46.84,64.0478
TXN000511,INV0043,2025-07-01,F004,UTI Nifty 50 Index Fund,3000,144.31,20.7886
TXN000512,INV0043,2025-08-01,F004,UTI Nifty 50 Index Fund,3000,96.6,31.0559
TXN000513,INV0043,2025-09-01,F004,UTI Nifty 50 Index Fund,3000,157.79,19.0126
TXN000514,INV0043,2025-10-01,F004,UTI Nifty 50 Index Fund,3000,58.65,51.1509
TXN000515,INV0043,2025-11-01,F004,UTI Nifty 50 Index Fund,3000,142.75,21.0158
TXN000516,INV0043,2025-12-01,F004,UTI Nifty 50 Index Fund,3000,143.64,20.8855
TXN000517,INV0044,2025-01-01,F002,Parag Parikh Flexi Cap Fund,5000,108.15,46.2321
TXN000518,INV0044,2025-02-01,F002,Parag Parikh Flexi Cap Fund,5000,176.7,28.2965
TXN000519,INV0044,2025-03-01,F002,Parag Parikh Flexi Cap Fund,5000,142.46,35.0976
TXN000520,INV0044,2025-04-01,F002,Parag Parikh Flexi Cap Fund,5000,132.15,37.8358
TXN000521,INV0044,2025-05-01,F002,Parag Parikh Flexi Cap Fund,5000,47.16,106.0221
TXN000522,INV0044,2025-06-01,F002,Parag Parikh Flexi Cap Fund,5000,175.43,28.5014
TXN000523,INV0044,2025-07-01,F002,Parag Parikh Flexi Cap Fund,5000,119.13,41.971
TXN000524,INV0044,2025-08-01,F002,Parag Parikh Flexi Cap Fund,5000,97.82,51.1143
TXN000525,INV0044,2025-09-01,F002,Parag Parikh Flexi Cap Fund,5000,139.55,35.8295
TXN000526,INV0044,2025-10-01,F002,Parag Parikh Flexi Cap Fund,5000,178.9,27.9486
TXN000527,INV0044,2025-11-01,F002,Parag Parikh Flexi Cap Fund,5000,85.66,58.3703
TXN000528,INV0044,2025-12-01,F002,Parag Parikh Flexi Cap Fund,5000,111.54,44.827
TXN000529,INV0045,2025-01-01,F005,HDFC Mid-Cap Opportunities,2000,44.33,45.1162
TXN000530,INV0045,2025-02-01,F005,HDFC Mid-Cap Opportunities,2000,179.56,11.1383
TXN000531,INV0045,2025-03-01,F005,HDFC Mid-Cap Opportunities,2000,85.62,23.359
TXN000532,INV0045,2025-04-01,F005,HDFC Mid-Cap Opportunities,2000,59.72,33.4896
TXN000533,INV0045,2025-05-01,F005,HDFC Mid-Cap Opportunities,2000,59.09,33.8467
TXN000534,INV0045,2025-06-01,F005,HDFC Mid-Cap Opportunities,2000,125.15,15.9808
TXN000535,INV0045,2025-07-01,F005,HDFC Mid-Cap Opportunities,2000,43.29,46.2
TXN000536,INV0045,2025-08-01,F005,HDFC Mid-Cap Opportunities,2000,164.84,12.133
TXN000537,INV0045,2025-09-01,F005,HDFC Mid-Cap Opportunities,2000,58.93,33.9386
TXN000538,INV0045,2025-10-01,F005,HDFC Mid-Cap Opportunities,2000,73.78,27.1076
TXN000539,INV0045,2025-11-01,F005,HDFC Mid-Cap Opportunities,2000,124.79,16.0269
TXN000540,INV0045,2025-12-01,F005,HDFC Mid-Cap Opportunities,2000,94.46,21.173
TXN000541,INV0046,2025-01-01,F003,Nippon India Small Cap Fund,5000,114.26,43.7598
TXN000542,INV0046,2025-02-01,F003,Nippon India Small Cap Fund,5000,174.19,28.7043
TXN000543,INV0046,2025-03-01,F003,Nippon India Small Cap Fund,5000,142.46,35.0976
TXN000544,INV0046,2025-04-01,F003,Nippon India Small Cap Fund,5000,113.61,44.0102
TXN000545,INV0046,2025-05-01,F003,Nippon India Small Cap Fund,5000,169.52,29.495
TXN000546,INV0046,2025-06-01,F003,Nippon India Small Cap Fund,5000,167.06,29.9294
TXN000547,INV0046,2025-07-01,F003,Nippon India Small Cap Fund,5000,65.86,75.9186
TXN000548,INV0046,2025-08-01,F003,Nippon India Small Cap Fund,5000,44.33,112.7904
TXN000549,INV0046,2025-09-01,F003,Nippon India Small Cap Fund,5000,139.85,35.7526
TXN000550,INV0046,2025-10-01,F003,Nippon India Small Cap Fund,5000,96.17,51.9913
TXN000551,INV0046,2025-11-01,F003,Nippon India Small Cap Fund,5000,77.2,64.7668
TXN000552,INV0046,2025-12-01,F003,Nippon India Small Cap Fund,5000,58.61,85.3097
TXN000553,INV0047,2025-01-01,F004,UTI Nifty 50 Index Fund,15000,70.88,211.6253
TXN000554,INV0047,2025-02-01,F004,UTI Nifty 50 Index Fund,15000,95.22,157.5299
TXN000555,INV0047,2025-03-01,F004,UTI Nifty 50 Index Fund,15000,79.56,188.537
TXN000556,INV0047,2025-04-01,F004,UTI Nifty 50 Index Fund,15000,132.19,113.473
TXN000557,INV0047,2025-05-01,F004,UTI Nifty 50 Index Fund,15000,155.63,96.3824
